,pos,win
95850,"[[4382,9388],[3713,6366],[7694,3803]]",0
95851,"[[5016,8843]]",0
95852,"[[8685,2435],[11830,7396]]",0
95853,"[[3727,6385],[4083,11582]]",0
95854,"[[3370,6680],[5588,9077]]",0
95855,"[[6407,4795],[5576,11135]]",1
95856,"[[8555,2351],[11559,6212],[2409,8568]]",0
95857,"[[4813,9456],[3501,9437]]",0
95858,"[[8352,2320],[3808,8001],[3977,13561]]",0
95859,"[[6879,4780],[3559,6430],[4199,9393]]",1
95860,"[[8443,2436],[3542,10510]]",1
95861,"[[8227,2651],[7463,5117],[3090,8276],[6948,4611]]",1
95862,"[[5098,5984]]",1
95863,"[[6771,4745],[4173,9574],[7367,2658]]",1
95864,"[[7097,5263],[12363,6271],[12217,3395]]",0
95865,"[[8189,2518],[10767,5044],[1586,2624]]",1
95866,"[[8462,2650],[7515,7206],[4604,7616]]",0
95867,"[[3903,6598],[2918,7799],[10684,3171]]",1
95868,"[[6642,11360],[7262,3818]]",1
95869,"[[7083,5163],[11645,7161],[8296,2496]]",1
95870,"[[2318,8450],[4783,6503]]",1
95871,"[[6831,4846],[10436,2367]]",0
95872,"[[3956,6346],[4018,9620],[1414,788]]",1
95873,"[[8415,2470],[4090,9391],[4473,9698]]",0
95874,"[[11062,7000],[10914,5048],[1607,1217]]",1
95875,"[[8506,2409],[11453,6997],[3323,775]]",0
95876,"[[8429,7735]]",0
95877,"[[3514,8760]]",0
95878,"[[3929,7708],[7498,8411]]",1
95879,"[[8420,2313],[12318,6475],[7246,5203],[934,851]]",1
95880,"[[2367,8343],[3936,10266]]",1
95881,"[[8182,2383],[4518,9230],[3811,11104]]",1
95882,"[[4821,8201]]",0
95883,"[[10168,5499],[4604,9252],[5842,8965]]",1
95884,"[[8622,2608],[2785,6336]]",0
95885,"[[7165,5085],[6237,10582]]",1
95886,"[[7039,5307],[6093,9191]]",0
95887,"[[11622,4071]]",1
95888,"[[3636,8749]]",1
95889,"[[6236,10797]]",1
95890,"[[8372,6553]]",0
95891,"[[8601,2465],[11032,5165],[13112,3256]]",1
95892,"[[3910,6155],[6636,4773],[5733,12529]]",0
95893,"[[8333,2673],[9085,5853]]",0
95894,"[[8250,2357],[2972,8153],[8083,5502]]",0
95895,"[[3151,8360],[8320,6169]]",1
95896,"[[6804,4845],[2797,9997]]",0
95897,"[[6692,4708],[11363,4874]]",1
95898,"[[8487,2811],[4613,10140],[2615,8258],[394,461]]",0
95899,"[[4573,9432],[3356,8544],[3971,6101]]",1
95900,"[[4876,8335]]",1
95901,"[[5865,9467]]",1
95902,"[[7363,5156],[7491,6692],[1446,10929]]",1
95903,"[[11252,5770]]",0
95904,"[[5748,9391]]",1
95905,"[[3782,6444],[5393,7559]]",0
95906,"[[8286,2679],[12403,2475],[6451,6159]]",0
95907,"[[3819,8062],[8366,7912]]",0
95908,"[[4751,8184]]",1
95909,"[[3399,8122],[2848,7979],[7222,5173]]",1
95910,"[[3823,8053],[7136,9709],[9592,5887]]",1
95911,"[[5535,9009]]",0
95912,"[[13350,3544]]",0
95913,"[[7764,4020],[9818,5220],[3370,7823]]",0
95914,"[[4483,7430]]",1
95915,"[[8940,6088]]",0
95916,"[[6553,4834],[2577,8164],[2717,784]]",0
95917,"[[7616,9735],[3639,10159]]",0
95918,"[[8626,2478],[6054,8305]]",1
95919,"[[8982,2314],[10782,3293]]",1
95920,"[[6952,5399],[5318,9216]]",1
95921,"[[7330,5116],[12271,6506],[6570,9395]]",1
95922,"[[8227,2356],[4582,10139],[2489,9273]]",1
95923,"[[9590,2551]]",0
95924,"[[8372,2581],[5767,7413]]",0
95925,"[[8422,2302],[3354,6941],[3556,9264]]",1
95926,"[[6826,5029],[3661,9899]]",1
95927,"[[10345,5416],[3914,9430],[3709,6410]]",0
95928,"[[6896,5290],[394,461],[5658,3787]]",0
95929,"[[5960,6661]]",1
95930,"[[11284,5827]]",0
95931,"[[3944,9562],[8477,2288]]",0
95932,"[[6449,4705]]",1
95933,"[[8153,2437],[11225,6985],[12256,3143]]",0
95934,"[[8756,2218],[6639,4716],[3251,6924]]",0
95935,"[[5598,5328]]",1
95936,"[[4725,8974],[3047,8147],[7096,5184]]",1
95937,"[[3669,6678],[5435,9194]]",1
95938,"[[11005,2329]]",0
95939,"[[8171,2287],[10859,5039],[2774,5167]]",1
95940,"[[3610,8190],[4553,9631],[6239,8640]]",0
95941,"[[8887,2562],[2660,5720]]",0
95942,"[[4584,9748],[6642,12457]]",1
95943,"[[5494,5527]]",0
95944,"[[7789,6821],[3433,8632]]",0
95945,"[[8261,2342],[9456,7183]]",1
95946,"[[5046,8484]]",0
95947,"[[9230,2432]]",1
95948,"[[8177,3528],[8245,2445]]",0
95949,"[[3615,8350],[4110,13741]]",1
95950,"[[11358,6431],[2993,8358]]",1
95951,"[[3373,6902],[6518,9476]]",1
95952,"[[5160,9052]]",0
95953,"[[8694,2559],[3997,9778],[3539,6709],[3364,13361]]",1
95954,"[[3543,6595],[3581,9050]]",0
95955,"[[3729,6061],[5024,8930]]",1
95956,"[[11081,5609]]",0
95957,"[[6997,4221]]",0
95958,"[[3683,9435],[1818,1134]]",0
95959,"[[3708,9122]]",0
95960,"[[8610,2570],[10648,2925]]",0
95961,"[[4823,8307]]",1
95962,"[[3767,8150],[10943,4756],[1190,843]]",1
95963,"[[2983,8210],[7981,3415],[3111,1380]]",0
95964,"[[6863,5398],[3612,8063],[2874,12091]]",0
95965,"[[7010,5323],[5316,6119]]",0
95966,"[[6593,4545]]",1
95967,"[[6993,5372],[605,881],[6251,9976]]",0
95968,"[[6996,10940],[2751,8100]]",0
95969,"[[8375,2187],[3264,7762],[3154,7788]]",0
95970,"[[9012,5580]]",1
95971,"[[8200,2482],[9178,6339]]",1
95972,"[[6356,4914],[3617,6605],[1725,1024]]",1
95973,"[[6919,4799],[2085,11644]]",0
95974,"[[6539,4819],[8866,9862]]",1
95975,"[[9396,5580]]",0
95976,"[[3422,6672],[2599,1585]]",0
95977,"[[9229,2479]]",1
95978,"[[7084,5126],[3588,8061],[2156,656]]",0
95979,"[[3844,6414],[5064,5915]]",0
95980,"[[5060,5742]]",1
95981,"[[8349,2414],[7217,9094],[7791,7803]]",0
95982,"[[6742,4900],[2263,9232]]",0
95983,"[[6493,4856],[2755,11363]]",0
95984,"[[5581,8516]]",1
95985,"[[8235,2537],[8239,3553]]",0
95986,"[[4577,9546],[2188,8288],[6474,1192]]",0
95987,"[[8693,5483]]",1
95988,"[[7456,5062],[6456,9381]]",0
95989,"[[7699,2265],[4339,9322],[2313,9681]]",0
95990,"[[3973,7778],[3481,10230]]",0
95991,"[[9962,5427],[11253,6042]]",0
95992,"[[6692,4821],[1005,780],[6968,4134]]",0
95993,"[[4784,6197]]",0
95994,"[[7442,5111],[3622,8741]]",1
95995,"[[4866,9110],[3526,8315],[6862,6915]]",1
95996,"[[3844,6181],[6465,6717]]",0
95997,"[[3716,8242],[6339,7225]]",1
95998,"[[11055,4940],[11553,8473]]",0
95999,"[[2361,8445],[7364,11201]]",0
96000,"[[3684,8284],[7831,9825],[5434,12365]]",1
96001,"[[3921,6358],[11819,3674]]",1
96002,"[[11852,3722]]",0
96003,"[[7171,5330],[843,1393]]",1
96004,"[[2325,8401],[7104,5174],[8227,2434]]",1
96005,"[[8207,2309],[11810,7226]]",1
96006,"[[1087,875],[2643,1551]]",0
96007,"[[8401,2374],[5284,9019]]",1
96008,"[[8872,2608],[11186,8233],[4071,11642]]",0
96009,"[[1253,2081]]",0
96010,"[[13094,5104]]",1
96011,"[[4682,6471]]",1
96012,"[[7804,8323]]",0
96013,"[[11770,2522]]",0
96014,"[[8375,2562],[10303,5221],[10148,7048]]",0
96015,"[[4076,9506],[7574,10025]]",0
96016,"[[8859,2514],[9262,6100]]",1
96017,"[[8689,6731]]",1
96018,"[[7636,5143],[3134,8249],[10174,5218]]",0
96019,"[[7793,3737],[12478,6618]]",0
96020,"[[6126,6173]]",1
96021,"[[5849,5250]]",1
96022,"[[6229,10963]]",1
96023,"[[7098,5101],[9999,5108],[4418,7456]]",0
96024,"[[5941,5166]]",0
96025,"[[9072,3807]]",1
96026,"[[11452,7501]]",0
96027,"[[7287,7758],[4453,9547]]",1
96028,"[[8880,2456],[6651,4767],[2600,7617]]",1
96029,"[[8381,2384],[4040,9767],[3315,7805],[1744,1190]]",0
96030,"[[8604,2396],[11490,8060],[4716,7930]]",0
96031,"[[8172,2508],[4347,9310],[3488,6563],[4909,7890]]",0
96032,"[[3818,9300],[8342,10152]]",1
96033,"[[5377,9162]]",1
96034,"[[6301,4863]]",1
96035,"[[7597,2590]]",0
96036,"[[8551,2351],[7614,9775],[3260,8406]]",1
96037,"[[6950,5455],[8209,8612]]",0
96038,"[[7467,2901]]",0
96039,"[[8745,2427],[11080,6892],[4111,2285]]",0
96040,"[[6832,5047],[3080,8364],[5099,5672]]",0
96041,"[[4867,8854]]",0
96042,"[[6576,4824],[5643,8707]]",0
96043,"[[7136,5208],[7754,10882],[3549,8048]]",1
96044,"[[7759,2313],[6288,9032]]",0
96045,"[[8472,2308],[4724,9656],[8303,10330]]",1
96046,"[[6990,10874],[4075,7307]]",1
96047,"[[7908,8334]]",1
96048,"[[10231,5398],[5828,8806]]",0
96049,"[[10296,2701]]",0
96050,"[[10942,8425],[13381,3755]]",1
96051,"[[10644,5180],[5425,9060]]",1
96052,"[[7698,8127]]",0
96053,"[[8479,2211],[10391,4935],[11485,6637]]",0
96054,"[[5756,5311]]",1
96055,"[[5503,9393]]",0
96056,"[[7152,5137],[12591,6438],[5309,7700]]",0
96057,"[[8089,2253],[11264,6911],[3773,6283]]",1
96058,"[[11177,8370],[9053,5738]]",1
96059,"[[8104,2361],[11207,6039],[10154,7755]]",1
96060,"[[12864,3073]]",0
96061,"[[6892,5157],[3345,10286]]",0
96062,"[[7486,5172],[3480,11209]]",0
96063,"[[7287,10037],[2493,8442]]",0
96064,"[[6913,4772],[5307,9132]]",0
96065,"[[4776,6479]]",0
96066,"[[8310,2568],[3835,9829],[3663,11601]]",0
96067,"[[4039,12219]]",0
96068,"[[5042,8886]]",0
96069,"[[8232,2500],[2688,6140]]",1
96070,"[[4965,5716]]",0
96071,"[[12820,2899],[12845,2992]]",1
96072,"[[8707,2197],[6845,4735],[3282,7106]]",1
96073,"[[9193,2619]]",1
96074,"[[3481,6665],[6325,11057]]",1
96075,"[[5391,9271]]",0
96076,"[[9009,2227],[7235,8103]]",1
96077,"[[6130,9500]]",1
96078,"[[8804,2520],[11231,6461],[9495,7082]]",0
96079,"[[8742,2466],[13040,3582]]",1
96080,"[[8615,2467],[11085,6773],[6912,4968],[5798,5812]]",0
96081,"[[6410,5942]]",0
96082,"[[8660,2421],[4896,8305]]",1
96083,"[[6864,7414],[3546,11106]]",0
96084,"[[8736,2516],[11468,6935],[13636,4360]]",0
96085,"[[5445,9013]]",0
96086,"[[7381,5201],[2212,11703]]",0
96087,"[[8517,2320],[4553,6016]]",0
96088,"[[8693,2485],[10184,5404],[3460,7418],[5266,5565]]",1
96089,"[[11191,5052]]",1
96090,"[[8869,6620]]",1
96091,"[[4790,6438]]",1
96092,"[[3736,8122],[4784,12545]]",0
96093,"[[3662,6588],[7169,6127]]",1
96094,"[[6976,5102],[11423,6849],[6753,8183]]",1
96095,"[[8479,2685],[6132,8342]]",1
96096,"[[6750,4881],[2314,7570]]",0
96097,"[[8333,2722],[10574,3080]]",1
96098,"[[3929,6163],[6415,11240],[1776,10317]]",1
96099,"[[6016,5153]]",1
96100,"[[8589,2363],[13625,3374]]",0
96101,"[[7694,7504],[4592,9462]]",1
96102,"[[4618,9392],[2475,3531]]",0
96103,"[[9881,4329]]",1
96104,"[[3985,9423],[5912,6956]]",1
96105,"[[7429,4356],[5624,11292]]",1
96106,"[[8125,2289],[5844,5188]]",1
96107,"[[5901,8873]]",1
96108,"[[8395,2651],[3615,7297],[2558,8162],[9316,2390]]",0
96109,"[[3642,7911],[538,480]]",0
96110,"[[4530,9172],[5245,9429]]",1
96111,"[[3661,7935],[4273,6014],[11077,4813]]",0
96112,"[[3168,7463],[2004,11969],[7555,4228]]",0
96113,"[[8491,2238],[3719,6377],[5829,3932]]",1
96114,"[[8392,2178],[3763,9306],[6220,4992]]",1
96115,"[[7264,5179],[3386,8081],[3279,7094]]",0
96116,"[[6488,7823]]",0
96117,"[[6972,8296]]",1
96118,"[[4516,9241],[7108,8922]]",1
96119,"[[8136,2055],[11439,4117]]",0
96120,"[[9180,2274]]",0
96121,"[[4189,6031],[12014,2455]]",0
96122,"[[3578,8081],[3949,9612],[7358,5022]]",0
96123,"[[4981,9480],[7010,4061]]",1
96124,"[[7450,5191],[5458,8838]]",0
96125,"[[6881,4905],[11557,6710],[5624,6207]]",0
96126,"[[7120,5308],[3515,7806],[3911,6214],[7846,1685]]",1
96127,"[[7328,5181],[7690,7530],[3786,6420]]",1
96128,"[[8003,2245],[6817,8059]]",1
96129,"[[10511,5696],[3611,8667]]",0
96130,"[[11014,4638]]",1
96131,"[[8797,2274],[12323,2147],[7446,8394]]",1
96132,"[[7459,3091],[11292,6403],[2430,9842]]",0
96133,"[[8265,2525],[4393,9568],[6547,12231]]",1
96134,"[[9779,2619]]",1
96135,"[[6017,9469]]",1
96136,"[[4176,6112],[11677,4286]]",1
96137,"[[11225,7077],[9510,5752]]",1
96138,"[[4784,6484]]",0
96139,"[[3646,8251],[7457,8527]]",0
96140,"[[4859,8954],[1940,9752]]",0
96141,"[[8467,2421],[11266,8332],[6377,4466]]",1
96142,"[[7617,2965]]",0
96143,"[[8948,2559],[11157,6191],[6670,4710],[3567,13146]]",0
96144,"[[6075,9488]]",1
96145,"[[6948,10040]]",0
96146,"[[8464,2614],[4227,4957]]",1
96147,"[[4580,9127],[2329,8334],[8509,2185]]",1
96148,"[[8572,2537],[3782,6512],[2208,8650]]",0
96149,"[[10383,3274]]",0
96150,"[[6642,4829],[3242,7913],[1600,10409]]",0
96151,"[[7004,5298],[4676,8492]]",1
96152,"[[5300,8894]]",1
96153,"[[8628,2647],[5726,8479]]",1
96154,"[[6147,12402],[7592,6879]]",1
96155,"[[3653,6526],[3584,8301],[3027,11039]]",0
96156,"[[8082,2373],[4120,8735]]",0
96157,"[[6974,4955],[3119,11924]]",1
96158,"[[4487,9511],[7883,3516]]",1
96159,"[[9120,2575]]",0
96160,"[[8576,2700],[7195,8947]]",0
96161,"[[3525,6658],[3156,13480]]",1
96162,"[[3631,8119],[11135,5253]]",1
96163,"[[9356,2606]]",1
96164,"[[7506,5012],[11859,6637],[7314,3460]]",0
96165,"[[7442,8567]]",1
96166,"[[7034,5152],[4211,9493],[5852,1742]]",1
96167,"[[5382,5523]]",0
96168,"[[4822,8303]]",1
96169,"[[5708,1674]]",0
96170,"[[3687,6597],[5197,9489]]",1
96171,"[[4840,8785]]",1
96172,"[[6905,5200],[6620,9602]]",1
96173,"[[6810,7976]]",1
96174,"[[5893,8508]]",1
96175,"[[3249,7237],[6385,12421],[8949,2333]]",1
96176,"[[8565,2532],[9752,9084]]",1
96177,"[[5897,9279]]",0
96178,"[[3725,8103],[6134,10008]]",1
96179,"[[5949,8474]]",1
96180,"[[8446,2660],[12444,3235]]",0
96181,"[[8165,5364]]",1
96182,"[[8931,2587],[5455,5509]]",1
96183,"[[8500,2309],[4880,9203],[4771,8877]]",0
96184,"[[3448,8185],[3912,904]]",0
96185,"[[8409,2828],[9136,5789]]",1
96186,"[[3652,6586],[5428,12619]]",1
96187,"[[7202,3838],[6467,9334]]",1
96188,"[[4828,8958],[3790,9354],[4349,7409]]",1
96189,"[[5912,5018]]",1
96190,"[[10947,7006],[1797,10893]]",0
96191,"[[8603,2539],[3835,7951],[2864,8382],[2932,7674]]",1
96192,"[[6956,5243],[4272,9361],[7262,9624]]",1
96193,"[[6722,4709],[4017,6128],[2318,9516]]",1
96194,"[[8485,2314],[6810,6439]]",1
96195,"[[3248,7790],[2092,8574],[8906,2526]]",1
96196,"[[7943,2326],[3802,6387],[610,287]]",1
96197,"[[10710,5467],[6385,8709]]",0
96198,"[[4773,9118],[6403,12410]]",0
96199,"[[3140,7682],[3702,12824]]",1
96200,"[[3601,6527],[5386,11293]]",1
96201,"[[6875,5161],[6544,8263]]",1
96202,"[[8733,2335],[10092,5987]]",1
96203,"[[4740,9022],[4046,9682],[7073,4528]]",0
96204,"[[5261,9135]]",1
96205,"[[8637,2414],[12052,6694],[9654,5816]]",1
96206,"[[3704,8117],[10428,5217],[3639,6391]]",1
96207,"[[8243,2410],[3697,10356]]",0
96208,"[[6899,5214],[3267,8397],[1094,10861]]",1
96209,"[[7957,2311],[11480,6361],[9932,3358]]",0
96210,"[[6971,5321],[7805,3320]]",0
96211,"[[3791,9282],[12804,2602]]",1
96212,"[[10005,6164]]",0
96213,"[[8225,2531],[3597,8733]]",1
96214,"[[4928,8396]]",1
96215,"[[2481,12512]]",0
96216,"[[6834,5036],[7940,10109],[3661,8173]]",1
96217,"[[8578,2647],[4654,10173],[3673,8371],[7373,4973]]",0
96218,"[[7810,3765],[11402,7098],[8124,2263]]",1
96219,"[[8863,2507],[4845,5961]]",1
96220,"[[6235,10806]]",1
96221,"[[10378,5404],[11168,6385]]",0
96222,"[[8343,2369],[6505,8421]]",1
96223,"[[8639,2460],[7586,5926]]",1
96224,"[[7602,8389]]",0
96225,"[[6714,4860],[4636,9314],[3625,8908]]",1
96226,"[[7033,5352],[11881,2209],[11311,1168]]",1
96227,"[[4524,9162],[3579,1483]]",0
96228,"[[8611,2438],[1231,2115]]",0
96229,"[[3612,13082]]",0
96230,"[[4313,6021]]",0
96231,"[[6681,4725],[7500,1465]]",0
96232,"[[6133,4948]]",1
96233,"[[8181,2380],[3374,7906],[6537,7847]]",0
96234,"[[8967,2345],[6984,5328],[4344,9294]]",1
96235,"[[8655,2430],[4283,7308]]",1
96236,"[[7400,5007],[13039,3338]]",1
96237,"[[8296,2338],[11492,4626]]",1
96238,"[[3668,8365],[4763,8053]]",1
96239,"[[6390,4913],[9001,2465],[7733,5214]]",0
96240,"[[5359,9185]]",0
96241,"[[3872,9378],[7349,6685]]",0
96242,"[[8558,2415],[1147,1929]]",0
96243,"[[11728,3771]]",0
96244,"[[7856,7220],[3674,7888],[3650,6517]]",1
96245,"[[3404,8483],[8803,11399]]",0
96246,"[[7061,4629],[2710,8191],[5268,9154]]",1
96247,"[[8535,2527],[4775,7116]]",0
96248,"[[3364,6961],[5124,9439]]",1
96249,"[[8263,2460],[4106,9358],[2079,934]]",1
96250,"[[3942,6160],[3355,8496],[3392,8619]]",0
96251,"[[8444,2234],[6456,4844],[6053,9386]]",0
96252,"[[11071,5680]]",1
96253,"[[5592,8823]]",1
96254,"[[3665,8754]]",1
96255,"[[5241,5779]]",1
96256,"[[11125,3290]]",1
96257,"[[8580,2403],[692,820],[3283,7853]]",1
96258,"[[8845,2454],[4284,10058],[2074,8356],[8161,5813]]",0
96259,"[[3621,7870],[2135,8779],[394,461]]",0
96260,"[[6029,5866]]",0
96261,"[[7741,5196],[3631,10021]]",1
96262,"[[2678,8059],[7671,3939],[12282,1950]]",1
96263,"[[3483,7807],[2315,8304],[6337,3478]]",0
96264,"[[8451,2359],[11595,7700]]",1
96265,"[[8150,2496],[3602,6487],[2474,8706]]",0
96266,"[[5547,9221]]",1
96267,"[[3956,7793],[7697,9624],[3890,6556]]",1
96268,"[[11806,3996]]",0
96269,"[[3929,6586],[3498,8270],[777,1467]]",1
96270,"[[8464,2692],[3711,6241],[3079,11270]]",0
96271,"[[4394,9359],[4187,6080],[2710,6168]]",0
96272,"[[6345,8747]]",0
96273,"[[4968,8565]]",1
96274,"[[7864,6905],[6821,8443]]",1
96275,"[[6332,11060]]",1
96276,"[[4806,7870]]",0
96277,"[[11176,5364]]",0
96278,"[[8629,4525]]",0
96279,"[[6997,5335],[6606,7001],[3528,7930]]",1
96280,"[[3876,6323],[4924,9656],[2883,7817]]",1
96281,"[[4493,9441],[2338,8426],[7296,3506]]",1
96282,"[[8872,2466],[3580,8048],[7665,5031],[5296,8995]]",0
96283,"[[8400,2564],[3609,6563],[2369,12782]]",0
96284,"[[3731,8168],[7711,5225],[2355,8443]]",1
96285,"[[8225,2516],[3712,6497],[2369,8325]]",0
96286,"[[6918,5261],[11131,8278],[13135,2737]]",0
96287,"[[3629,8647]]",0
96288,"[[3897,7513],[4537,6591]]",1
96289,"[[4169,9532],[6064,9340]]",1
96290,"[[6872,4928],[3210,6757],[10999,4273]]",1
96291,"[[8154,2338],[4103,9517],[3924,6461],[9896,2583]]",0
96292,"[[6858,4659],[11310,4858]]",0
96293,"[[4736,8957],[7078,11131],[4355,12670]]",1
96294,"[[7789,3741],[7041,5359]]",0
96295,"[[4843,8486]]",0
96296,"[[6918,5255],[3211,10557]]",1
96297,"[[5616,8646]]",1
96298,"[[8847,2397],[10444,5049],[4477,5960]]",1
96299,"[[6440,4655]]",0
96300,"[[8283,2619],[11920,3798]]",1
96301,"[[4836,9079],[6974,6870]]",0
96302,"[[3563,6568],[2917,8227],[9409,5728]]",0
96303,"[[3729,9173],[11141,8348]]",0
96304,"[[8172,2293],[3960,9685],[3077,7542],[6740,11448]]",0
96305,"[[8544,5432]]",1
96306,"[[4617,9392],[2396,8408],[7599,7747]]",1
96307,"[[3270,8334],[1254,10233]]",0
96308,"[[6887,5303],[2881,11156]]",1
96309,"[[6969,4611],[13636,5213]]",1
96310,"[[10972,6808],[10080,2356]]",1
96311,"[[7042,5452],[3372,8077],[733,466],[9876,3316]]",0
96312,"[[9014,2319],[11199,6269],[6334,4769]]",1
96313,"[[7983,1842],[5406,8696]]",0
96314,"[[8598,2588],[4992,6124]]",0
96315,"[[6936,5499],[2252,9444]]",0
96316,"[[2441,8632],[6418,12038]]",1
96317,"[[7715,3842],[2400,8406]]",1
96318,"[[8156,2424],[4600,7573]]",1
96319,"[[8510,2521],[4655,9423],[3206,7348],[8193,2449]]",0
96320,"[[4776,8184]]",1
96321,"[[5813,9240]]",1
96322,"[[2707,8192],[7119,3876],[7153,2908]]",1
96323,"[[3689,8327],[7924,9846],[2288,8553]]",1
96324,"[[4812,8802]]",1
96325,"[[7044,5418],[4057,9382],[3529,6658],[9209,2525]]",1
96326,"[[5922,9309]]",1
96327,"[[7756,4095],[8071,2220]]",1
96328,"[[4818,9060],[3675,7292],[10317,7376]]",0
96329,"[[5698,9304]]",0
96330,"[[8568,2733],[2676,5684]]",0
96331,"[[11345,5332]]",1
96332,"[[2621,5341]]",0
96333,"[[12220,3363]]",0
96334,"[[6896,5182],[3273,8071],[7747,7841]]",0
96335,"[[10450,4782],[8995,4116]]",1
96336,"[[6781,4863],[4264,9360],[8820,4868]]",1
96337,"[[8158,2148],[3891,11258]]",1
96338,"[[3351,6857],[8258,7229]]",0
96339,"[[8638,2590],[5400,9191]]",1
96340,"[[4842,8197]]",0
96341,"[[6374,4742]]",0
96342,"[[8990,5494]]",0
96343,"[[3675,7838],[3282,13609]]",1
96344,"[[8484,2551],[9596,6222]]",0
96345,"[[10696,3232]]",1
96346,"[[8735,2456],[8060,7541]]",0
96347,"[[3856,6508],[8701,2567]]",1
96348,"[[9184,2523]]",0
96349,"[[4788,9461],[5472,9168]]",1
96350,"[[8121,2308],[1290,2160]]",1
96351,"[[8339,2303],[5106,9389],[3485,6280],[7307,3174]]",1
96352,"[[3584,7891],[6426,8886]]",1
96353,"[[6758,4923],[11130,6255],[7771,7608]]",0
96354,"[[2553,8506],[8379,3657]]",0
96355,"[[10483,3230]]",1
96356,"[[8372,2567],[3434,7846],[2350,8478],[5551,3488]]",0
96357,"[[7456,5220],[2041,11925],[1794,11774]]",1
96358,"[[3946,6456],[4282,9418],[5895,7234]]",1
96359,"[[8586,2519],[6951,5284],[2219,8421],[11018,3883]]",1
96360,"[[7347,5097],[1331,2018]]",1
96361,"[[4645,9317],[2457,8401],[6193,12468]]",1
96362,"[[6793,4863],[6172,8804]]",1
96363,"[[8320,7878]]",0
96364,"[[7611,8737]]",1
96365,"[[4779,7563]]",0
96366,"[[8427,2696],[6967,5380],[3103,7268]]",0
96367,"[[7552,5157],[11199,5894]]",0
96368,"[[9025,2268],[9038,2114]]",0
96369,"[[7623,2537]]",0
96370,"[[8295,2299],[4623,9350],[3320,7026],[663,692]]",1
96371,"[[7033,5430],[4880,8398]]",1
96372,"[[3650,6557],[8030,5212]]",0
96373,"[[6982,5414],[3216,7799],[3546,8721]]",0
96374,"[[7531,5016],[5003,8582]]",1
96375,"[[5335,9437]]",0
96376,"[[10688,4965],[11380,8607]]",0
96377,"[[7964,5372]]",1
96378,"[[6535,4819],[4085,9633],[6006,12679]]",0
96379,"[[8133,2159],[3774,9236],[5854,9458]]",0
96380,"[[8758,2426],[4993,9045]]",1
96381,"[[7081,5240],[2590,7581]]",0
96382,"[[7154,4856],[4585,9406],[6238,10561]]",0
96383,"[[8154,2115],[11329,6454],[11413,6679]]",1
96384,"[[3722,8286],[2784,1909]]",1
96385,"[[7662,3680],[3390,8527],[10481,2963]]",1
96386,"[[3623,13050]]",1
96387,"[[7007,5011],[11147,4766]]",0
96388,"[[6811,5159],[3569,8474],[2353,12316]]",1
96389,"[[3345,8647]]",0
96390,"[[8078,2261],[3250,8143],[897,565]]",0
96391,"[[3636,6579],[2893,10143]]",0
96392,"[[8631,2616],[4621,7659]]",1
96393,"[[7702,3541],[4776,6994]]",0
96394,"[[3332,8044],[3753,6359],[8268,10116]]",0
96395,"[[4931,9126],[3178,8078],[3501,9824]]",1
96396,"[[8422,2464],[4024,6117],[2185,8456]]",1
96397,"[[8618,2675],[11659,3881]]",1
96398,"[[4918,9371],[7564,6102]]",1
96399,"[[3261,8032],[4795,5855]]",1
96400,"[[7346,4722],[7369,7167],[3744,8042]]",0
96401,"[[12202,3432]]",0
96402,"[[5087,7819]]",0
96403,"[[7522,2991]]",0
96404,"[[5172,9149]]",0
96405,"[[8768,2432],[394,461],[3604,6544]]",0
96406,"[[8733,2552],[4513,9407],[2785,12966]]",0
96407,"[[8150,2299],[12425,2357],[5456,9076]]",1
96408,"[[8604,2592],[603,723],[1894,1240]]",0
96409,"[[4352,9421],[3795,6282],[8689,4944]]",1
96410,"[[3556,6604],[3575,8054],[5843,1186]]",1
96411,"[[10436,5420],[3645,8799]]",0
96412,"[[8697,2414],[6355,8234]]",0
96413,"[[7433,5167],[4774,8983],[2308,8355],[6764,2532]]",0
96414,"[[3297,8129],[6931,11460],[9977,3140]]",0
96415,"[[7985,2313],[3916,7253],[743,753]]",0
96416,"[[6853,4489]]",1
96417,"[[3544,7817],[7931,8201]]",1
96418,"[[4799,5854]]",0
96419,"[[2698,8183],[6885,5096],[913,627]]",1
96420,"[[5571,8949]]",1
96421,"[[8470,2470],[6798,4869],[3508,9741]]",1
96422,"[[3594,7987],[4044,11618]]",1
96423,"[[4841,8175]]",0
96424,"[[6891,5098],[7033,9833]]",1
96425,"[[8278,5327]]",0
96426,"[[7748,5703]]",0
96427,"[[8026,2242],[12062,6633],[13409,2675]]",1
96428,"[[8367,2310],[3870,9863],[5958,12398]]",1
96429,"[[9803,2540]]",0
96430,"[[8178,2236],[6064,9272]]",0
96431,"[[5680,9394]]",0
96432,"[[7023,4994],[3851,9907],[4772,11812]]",0
96433,"[[8674,2560],[9362,3681]]",1
96434,"[[4739,6319]]",1
96435,"[[7293,3844],[3164,7651],[394,461]]",0
96436,"[[11485,3886]]",0
96437,"[[6696,8235]]",0
96438,"[[4848,8420]]",1
96439,"[[6967,5289],[7416,11185],[3756,12972]]",0
96440,"[[3892,6386],[4196,11484]]",1
96441,"[[7344,7884],[3241,7750],[7305,5207]]",1
96442,"[[2758,8110],[7948,1979]]",1
96443,"[[3710,9140]]",1
