,pos,win
57920,"[[4804,8128]]",0
57921,"[[11088,8442],[7120,10992],[12177,9739]]",0
57922,"[[5018,9118],[2524,9484]]",0
57923,"[[11950,6692],[8094,2429],[10078,5490]]",1
57924,"[[12221,6645],[11786,13257]]",1
57925,"[[7722,9509],[11566,6230],[8658,5935]]",0
57926,"[[11119,8205],[9414,8653]]",1
57927,"[[12500,6465],[7315,11136],[6892,8257]]",0
57928,"[[3707,8177],[3793,10863]]",1
57929,"[[6343,12210],[3609,7853],[11398,5746]]",0
57930,"[[12328,6667],[5741,9100]]",1
57931,"[[10352,5511],[7118,11314],[10216,5346]]",0
57932,"[[11879,7278]]",0
57933,"[[8201,3538],[10724,2777]]",0
57934,"[[12276,6459],[3923,9821],[3729,9170]]",1
57935,"[[11400,6325],[11948,5203]]",0
57936,"[[8250,10330]]",0
57937,"[[7364,10934],[2946,7720],[8306,10148]]",1
57938,"[[5924,12456],[3602,8140],[878,10651]]",0
57939,"[[5635,9374]]",0
57940,"[[7837,9772],[7249,12386]]",0
57941,"[[8656,10007]]",0
57942,"[[12277,6774],[5577,9337]]",1
57943,"[[7140,10768],[6426,12351],[8838,10507]]",0
57944,"[[3563,7923],[12171,12108]]",0
57945,"[[7018,11264],[2945,11053]]",1
57946,"[[7152,7262],[2831,11279]]",1
57947,"[[11829,6664],[6383,11151]]",0
57948,"[[12430,6425],[10715,12274]]",1
57949,"[[6743,12634],[3677,8006],[1222,12121]]",1
57950,"[[10824,8654],[5568,9146]]",0
57951,"[[7923,9593],[5239,12321]]",1
57952,"[[7946,8687]]",0
57953,"[[5662,9458]]",0
57954,"[[6589,12555],[10683,4686],[12337,6484],[8212,13505]]",1
57955,"[[10718,9030]]",0
57956,"[[6024,12706],[11567,7962],[6291,8095]]",1
57957,"[[12130,6712],[7583,10077],[5622,8766]]",1
57958,"[[7272,4982],[7665,9805]]",0
57959,"[[5877,12478],[3942,6482],[7948,9811]]",1
57960,"[[12406,6486],[8563,9923]]",1
57961,"[[3615,8179],[10079,8358]]",0
57962,"[[8203,10287]]",0
57963,"[[8188,3476],[7673,5162]]",1
57964,"[[12450,6409],[9372,9542]]",0
57965,"[[11030,6992],[6780,7293],[10792,8714]]",1
57966,"[[11458,6919],[10853,5271],[12453,1530]]",0
57967,"[[12465,6419],[4131,9673],[7181,11676],[8904,6290]]",0
57968,"[[6583,12354],[3717,8251],[7945,9839],[12537,6353]]",1
57969,"[[9521,7234]]",1
57970,"[[4808,7948]]",0
57971,"[[5945,12547],[3752,7740],[7361,6334]]",0
57972,"[[7904,9665],[5164,12331]]",0
57973,"[[10915,8871],[5792,12664],[11424,6098]]",1
57974,"[[11194,6577],[7275,6925],[10485,2280]]",1
57975,"[[9266,9605]]",1
57976,"[[12474,6463],[8076,3444],[7611,5217]]",1
57977,"[[7771,9699],[11792,3490]]",1
57978,"[[10661,8771],[7795,9738],[11014,3798]]",0
57979,"[[12023,6923],[7482,10019],[5550,12442]]",0
57980,"[[4102,9451],[7921,9851]]",1
57981,"[[7987,9598],[11274,5944]]",0
57982,"[[10983,4304]]",0
57983,"[[9983,2602]]",1
57984,"[[11992,7030]]",0
57985,"[[6686,12503],[3907,9668],[11244,8506]]",0
57986,"[[6224,6500]]",1
57987,"[[10544,8864]]",1
57988,"[[5706,12669]]",1
57989,"[[12702,6444],[13749,14285],[9881,11870]]",0
57990,"[[6325,12159],[12094,7216]]",0
57991,"[[4066,11460]]",0
57992,"[[13472,13941]]",0
57993,"[[11024,8310],[12608,6071],[8572,8096]]",1
57994,"[[1744,11204]]",0
57995,"[[11364,7552]]",0
57996,"[[6230,12208],[4368,12560]]",0
57997,"[[12075,6535],[10438,2887]]",1
57998,"[[11479,7994],[8456,4942]]",1
57999,"[[5957,12457],[7136,9122],[11332,6691],[8256,8626]]",0
58000,"[[7438,10986],[11104,8402],[6325,12396]]",0
58001,"[[8649,4133]]",1
58002,"[[12110,6568],[7890,10853]]",0
58003,"[[8476,10158]]",0
58004,"[[6307,12265],[7501,6010]]",1
58005,"[[11841,6547],[7021,6800],[7978,9947]]",1
58006,"[[6280,12170],[6299,8113]]",1
58007,"[[12349,6539],[4529,9408],[3871,13606]]",0
58008,"[[10553,8753],[10140,6367]]",0
58009,"[[6516,12418],[8263,5019]]",0
58010,"[[6029,12615],[4052,10154],[2394,8797]]",1
58011,"[[7565,9746],[11595,4027]]",0
58012,"[[3834,7932],[5886,8442]]",1
58013,"[[12452,6659],[6668,11478],[11022,8506],[6514,12303]]",0
58014,"[[4903,8290]]",1
58015,"[[6516,8097]]",1
58016,"[[12246,6634],[14340,14391],[7572,5208]]",1
58017,"[[11956,6658],[6910,4264]]",0
58018,"[[8084,9918],[11259,6419],[11875,7232]]",0
58019,"[[11824,6670],[8649,5496]]",1
58020,"[[10618,5197],[8293,7331]]",0
58021,"[[6360,8283]]",0
58022,"[[3848,9366],[7883,9985]]",0
58023,"[[8358,10083]]",1
58024,"[[6368,12210],[11508,7975],[9954,5605]]",1
58025,"[[9322,9300]]",1
58026,"[[7184,7725],[11390,7081],[8599,7685]]",0
58027,"[[6542,12386],[7296,9834],[11488,6790],[11300,1833]]",1
58028,"[[10946,8366],[4652,11594]]",0
58029,"[[8065,9956],[6239,10927]]",0
58030,"[[6574,12799],[3072,8216],[5230,4989]]",0
58031,"[[12140,6639],[8698,2407],[6404,9110]]",0
58032,"[[12013,5175]]",1
58033,"[[12542,7275]]",0
58034,"[[10616,8821],[6780,9466]]",0
58035,"[[12406,6603],[7899,7764]]",0
58036,"[[10097,6952]]",0
58037,"[[6555,9602]]",0
58038,"[[12132,6559],[3991,9637],[2762,12917]]",0
58039,"[[11408,6256],[4197,11356]]",0
58040,"[[10027,6169]]",0
58041,"[[4280,9701],[11457,6723],[7857,10721]]",0
58042,"[[3808,9343],[11574,6697],[11329,6887]]",0
58043,"[[6387,12170],[10773,5149],[11624,7768]]",1
58044,"[[7020,11322],[3446,10574]]",1
58045,"[[12476,6163],[11035,4858],[7252,1166]]",0
58046,"[[6558,12309],[8789,8711]]",1
58047,"[[6213,12444],[12952,11617]]",1
58048,"[[10264,7601]]",1
58049,"[[5881,12394],[13050,11618]]",0
58050,"[[5985,12338],[3095,7537],[11207,7821],[11528,6876]]",1
58051,"[[6058,12580],[11378,8227],[9305,13531]]",1
58052,"[[4055,9281],[8403,2567]]",1
58053,"[[6725,12893],[4384,11467]]",1
58054,"[[7764,10874],[10119,5917]]",0
58055,"[[9020,9123]]",0
58056,"[[2713,11818]]",0
58057,"[[11805,6550],[5423,9518]]",1
58058,"[[6246,12604],[9676,5868]]",0
58059,"[[7932,5182]]",1
58060,"[[11900,6559],[6789,11459],[7304,9682],[3057,8159]]",1
58061,"[[7362,9809],[3252,7719],[11372,8726]]",0
58062,"[[7105,5461],[12580,6398]]",0
58063,"[[12364,6470],[3884,10106]]",1
58064,"[[10982,8360],[11226,6586],[11646,7727]]",0
58065,"[[11429,6545],[11690,2023]]",1
58066,"[[8000,8400]]",1
58067,"[[7594,9785],[13669,12905]]",1
58068,"[[11000,8522],[10369,5664],[8004,9859]]",0
58069,"[[6302,12196],[6931,7254],[11492,4259]]",0
58070,"[[1121,11055]]",0
58071,"[[12500,6075],[7478,11068],[6520,9985]]",0
58072,"[[5740,11343]]",1
58073,"[[2124,11660]]",1
58074,"[[6323,12183],[3507,6712],[7002,6435]]",0
58075,"[[12250,6594],[7031,11360],[7058,11042]]",0
58076,"[[3483,8295],[11554,7184]]",0
58077,"[[11910,6652],[9665,9297]]",0
58078,"[[5949,12691],[4374,9380],[12074,8002]]",1
58079,"[[12402,6519],[8480,2582],[6490,12060]]",0
58080,"[[8177,10252]]",1
58081,"[[12224,6480],[7107,11213],[3483,6713]]",1
58082,"[[8391,10297]]",0
58083,"[[12812,11425]]",1
58084,"[[7928,10309]]",0
58085,"[[7865,10065],[11217,6905],[11031,8511]]",0
58086,"[[6003,5126]]",1
58087,"[[7212,11557],[12164,9842]]",0
58088,"[[6532,12345],[6618,8437]]",0
58089,"[[12473,6498],[6663,11414],[4093,11541]]",0
58090,"[[4910,9358],[11293,6741],[10479,12084]]",0
58091,"[[11528,6458],[7687,6068]]",0
58092,"[[9340,5558]]",1
58093,"[[9796,9205]]",1
58094,"[[13455,12621]]",1
58095,"[[6300,12332],[3622,8716]]",0
58096,"[[14055,13878],[10397,8891]]",1
58097,"[[3911,10322]]",0
58098,"[[11525,8226],[4798,11568]]",1
58099,"[[9617,3473]]",1
58100,"[[10717,12582]]",1
58101,"[[6091,8281]]",0
58102,"[[11223,8421],[7800,9717],[8132,3480]]",0
58103,"[[5690,12401],[7119,6796],[10982,8393]]",1
58104,"[[10768,8761],[10887,4475]]",1
58105,"[[11499,6441],[9177,8554]]",1
58106,"[[6792,12722],[6727,6920],[11217,6503]]",1
58107,"[[4753,10112],[3426,7748],[12110,9441]]",0
58108,"[[11129,5787]]",1
58109,"[[6458,12250],[3557,6698],[14340,14391]]",1
58110,"[[7957,9645],[12498,7304]]",0
58111,"[[7163,11108],[8006,9796],[12021,3147]]",0
58112,"[[8389,10091]]",1
58113,"[[6855,12615],[7447,8979],[11873,6565]]",0
58114,"[[7062,9703],[6324,11122]]",1
58115,"[[10751,5462],[7819,10377]]",0
58116,"[[7446,9789],[14184,13909],[11163,3278]]",1
58117,"[[10983,8510],[11263,4244]]",1
58118,"[[7063,6895],[13664,13056]]",0
58119,"[[6533,12756],[5811,8816]]",1
58120,"[[7913,9807],[7601,5029],[12278,6661]]",1
58121,"[[11006,8386],[7486,11742]]",0
58122,"[[6356,8102]]",1
58123,"[[12126,6630],[7685,11058],[3749,8325]]",1
58124,"[[7781,9908],[10788,7726],[10969,8551]]",0
58125,"[[7929,10272]]",0
58126,"[[11039,5598]]",1
58127,"[[7138,9788],[7962,10006]]",0
58128,"[[12173,6754],[5944,12362],[8343,10377]]",0
58129,"[[6458,12504],[7001,7352],[11973,3716]]",1
58130,"[[11243,8400],[8789,9791]]",0
58131,"[[7789,9953],[11585,10901]]",1
58132,"[[12176,6813],[7174,9971],[5969,12740],[12298,11079]]",0
58133,"[[14340,14390],[11451,6148]]",1
58134,"[[2871,11209]]",1
58135,"[[8031,5109]]",0
58136,"[[11079,8563],[11113,13004]]",0
58137,"[[6072,12372],[8799,9854]]",0
58138,"[[7905,10203],[10473,4850],[11636,6862]]",1
58139,"[[6621,12543],[11528,8123],[11150,4913]]",0
58140,"[[5946,9431]]",1
58141,"[[7772,9607],[11319,6882],[12126,8703]]",1
58142,"[[10882,5496],[6801,9553]]",1
58143,"[[11288,8298],[10629,13835]]",1
58144,"[[6575,12481],[3376,6941],[12780,11243]]",0
58145,"[[11349,8281],[7334,5142],[7428,9708]]",1
58146,"[[11006,5542]]",0
58147,"[[11319,7177],[8401,2894]]",0
58148,"[[10992,8652],[14419,14142],[10488,2987]]",0
58149,"[[3402,8499],[11354,5105]]",1
58150,"[[10946,5497],[7277,11133],[8199,10371]]",1
58151,"[[12091,6645],[10328,8924]]",0
58152,"[[12437,6627],[4476,9879],[7204,10952],[14328,14376]]",1
58153,"[[9883,4843],[7226,5212]]",1
58154,"[[5796,12522],[10558,5585],[4865,9432]]",0
58155,"[[10016,6406]]",1
58156,"[[11010,7214],[8387,7574]]",0
58157,"[[12022,6899],[9196,5646]]",0
58158,"[[7695,10940],[3454,9133]]",1
58159,"[[11412,8080],[7579,10016],[3757,10607]]",0
58160,"[[12344,6509],[7924,10560]]",0
58161,"[[7438,12049]]",1
58162,"[[11934,6577],[3465,7992],[8299,8379]]",0
58163,"[[8244,6365]]",0
58164,"[[10043,3154]]",1
58165,"[[10922,5479],[7504,9658],[14340,14391]]",1
58166,"[[2801,11302]]",1
58167,"[[7255,11988]]",1
58168,"[[10768,5424],[7505,9783],[12158,10071]]",1
58169,"[[6373,12262],[3418,7791],[11035,8431],[7843,5881]]",1
58170,"[[7382,10433],[11220,4843]]",1
58171,"[[5999,9875]]",1
58172,"[[8094,10052],[10918,5196],[7616,8728]]",1
58173,"[[11538,8061],[7445,5051],[12499,6000]]",1
58174,"[[3667,8183],[11230,6133]]",1
58175,"[[6290,9097]]",1
58176,"[[11236,5939]]",1
58177,"[[6637,11384],[14340,14391],[9228,3571]]",1
58178,"[[11278,6040],[7210,11208],[6180,9572]]",0
58179,"[[12038,6628],[6548,11361],[4199,11667]]",0
58180,"[[12658,5405]]",0
58181,"[[6449,12246],[3901,9488],[4761,11555]]",0
58182,"[[7801,6611]]",0
58183,"[[7799,10840],[8686,5314]]",1
58184,"[[7957,9819],[7878,5967]]",0
58185,"[[10399,5527],[7878,10012],[11901,11364]]",0
58186,"[[7676,10929],[14340,14391],[11207,5928]]",1
58187,"[[11602,6921],[3716,8458]]",1
58188,"[[3338,10372]]",0
58189,"[[5156,9168]]",1
58190,"[[12439,6490],[5471,9333]]",1
58191,"[[11196,5885]]",1
58192,"[[12276,6447],[10479,5360],[6071,8874]]",1
58193,"[[6781,11413],[10023,5330],[12683,5416]]",1
58194,"[[10879,8677],[3931,9478],[1304,11778]]",1
58195,"[[7824,10152],[3562,6554],[9772,13527]]",1
58196,"[[6480,6799]]",1
58197,"[[9843,8994]]",1
58198,"[[7657,7690],[11030,6992],[9563,5860]]",0
58199,"[[12448,6238],[10336,8444]]",0
58200,"[[7851,9908],[11748,2803]]",1
58201,"[[11232,8417],[3992,9967],[12686,6472]]",1
58202,"[[7907,6728]]",0
58203,"[[6141,12482],[6270,8202]]",0
58204,"[[9651,9293]]",0
58205,"[[12494,6445],[7162,11178],[10712,12274]]",0
58206,"[[5989,12620],[3730,9629],[13176,13980]]",1
58207,"[[12370,6578],[11105,8573],[14200,14318]]",0
58208,"[[6672,12731],[4494,9519],[5771,9389]]",1
58209,"[[7587,9694],[12934,11976]]",1
58210,"[[7144,9715],[11139,5752]]",1
58211,"[[8000,10083],[11334,6771],[8234,12325]]",1
58212,"[[10001,8738]]",0
58213,"[[11136,5084]]",0
58214,"[[3600,10343]]",0
58215,"[[5873,12805],[11725,6752],[10780,8473]]",1
58216,"[[10841,8850],[13083,4663]]",1
58217,"[[9007,9733]]",0
58218,"[[7739,9976],[3500,8997]]",0
58219,"[[6500,12585],[13965,13651],[11166,6817]]",0
58220,"[[11405,8192],[12255,2308]]",0
58221,"[[12460,6182],[7034,11375],[7143,7016]]",0
58222,"[[11090,5706]]",0
58223,"[[11297,8426],[8647,4511]]",1
58224,"[[12463,6529],[3455,9007]]",0
58225,"[[12509,6412],[7051,11065],[6255,12586],[9884,4469]]",1
58226,"[[12474,6582],[6792,11401],[6324,12450],[7802,8750]]",1
58227,"[[11268,8494],[7410,11544],[10647,5112]]",0
58228,"[[7684,9804],[3375,7778],[6335,12400]]",0
58229,"[[11065,9046],[3494,8306],[7385,9781]]",1
58230,"[[12152,6523],[12526,6503]]",0
58231,"[[12017,6657],[6195,9081]]",1
58232,"[[12465,6549],[9014,5889]]",0
58233,"[[9449,7335]]",1
58234,"[[6472,12348],[3749,8199],[12531,6551]]",1
58235,"[[11648,7217],[8115,11738]]",1
58236,"[[11985,6807],[10962,4991],[7883,10236]]",1
58237,"[[7755,9718],[11990,7700]]",1
58238,"[[6474,12498],[10852,4920],[11028,8499],[6221,12355]]",0
58239,"[[12658,6193],[6229,10139]]",0
58240,"[[6647,12587],[9777,5618]]",1
58241,"[[9064,8359]]",0
58242,"[[10064,6340]]",0
58243,"[[12466,6508],[6331,12185],[2984,11213]]",1
58244,"[[6195,12304],[3578,9412]]",1
58245,"[[12079,6657],[12451,7475]]",1
58246,"[[3015,11326]]",0
58247,"[[7612,3998],[3078,11104]]",1
58248,"[[7838,9677],[2283,8449],[11459,6632]]",0
58249,"[[11651,7716]]",0
58250,"[[10917,8720],[6356,8471]]",1
58251,"[[12161,6558],[5587,8750]]",0
58252,"[[6955,12845]]",1
58253,"[[12319,6651],[8613,2755],[8752,13170]]",0
58254,"[[8154,10197]]",1
58255,"[[4643,9586],[2873,7884]]",1
58256,"[[6048,12403],[3688,8089],[3547,6606]]",0
58257,"[[6210,12285],[8738,9811]]",1
58258,"[[5556,12609]]",0
58259,"[[7526,9777],[3153,7243]]",0
58260,"[[7930,9928],[12318,6643],[6908,6513]]",1
58261,"[[6493,8080]]",0
58262,"[[6609,9522]]",0
58263,"[[5767,12543],[4300,9241],[11173,4749]]",1
58264,"[[6420,12164],[4031,9739],[3627,6602]]",0
58265,"[[11212,8753],[5926,12368],[11242,5090]]",1
58266,"[[11284,6763],[11007,8709],[7813,6668]]",1
58267,"[[5671,9229]]",1
58268,"[[11982,6801],[7349,11913]]",1
58269,"[[12702,6444],[9318,6379]]",1
58270,"[[7535,9714],[11075,5183],[14340,14391]]",1
58271,"[[9151,9634]]",0
58272,"[[11313,7134],[10576,5354],[7789,10166]]",0
58273,"[[1188,11353]]",0
58274,"[[11007,8910],[6960,12511],[14323,14356]]",1
58275,"[[9911,8819]]",1
58276,"[[5301,9471]]",1
58277,"[[12140,8232]]",1
58278,"[[6389,8114]]",1
58279,"[[12590,6448],[7091,11267],[8739,4892]]",0
58280,"[[7906,10700]]",0
58281,"[[6203,12526],[6905,7410],[10380,7514]]",0
58282,"[[12403,6551],[7876,10591]]",1
58283,"[[6624,12637],[3229,8244],[4780,7285]]",0
58284,"[[7643,9630],[11978,2810]]",0
58285,"[[12015,6786],[7714,10332]]",1
58286,"[[10686,7637]]",0
58287,"[[6498,12346],[5269,8703]]",1
58288,"[[5276,9132]]",0
58289,"[[7028,12627]]",1
58290,"[[12510,6508],[7865,9937],[7438,11016]]",0
58291,"[[7300,11607],[5483,8643]]",1
58292,"[[6142,13377]]",0
58293,"[[11721,6543],[7573,9852],[1905,11838]]",1
58294,"[[11954,6617],[3699,9954]]",1
58295,"[[8378,6581]]",0
58296,"[[11305,8324],[11340,1797]]",1
58297,"[[12007,7030]]",1
58298,"[[5181,9143]]",1
58299,"[[6499,12293],[3753,10521]]",0
58300,"[[11434,6193],[6010,11415]]",1
58301,"[[6257,12569],[3454,8722]]",1
58302,"[[6338,12471],[3835,9789],[3969,13264]]",1
58303,"[[11807,6800],[12683,5370]]",0
58304,"[[6991,10894],[5407,8835]]",1
58305,"[[6510,12478],[4868,9334],[6619,6992]]",1
58306,"[[6491,12208],[10134,5771],[9964,5588]]",1
58307,"[[12370,6447],[10237,12026]]",1
58308,"[[12298,6558],[8385,6264]]",1
58309,"[[5216,8834]]",1
58310,"[[6238,12448],[7273,7264],[12672,6386]]",0
58311,"[[2824,11241]]",1
58312,"[[2015,11555]]",0
58313,"[[7439,9757],[12369,6570],[8069,6210]]",1
58314,"[[6159,12441],[3426,8621]]",1
58315,"[[12228,6524],[7441,11018],[6024,10520]]",1
58316,"[[7167,11025],[3406,10153]]",0
58317,"[[11965,6538],[7065,11183],[2207,13174]]",0
58318,"[[9530,9221]]",0
58319,"[[10755,2720]]",1
58320,"[[6388,12385],[3630,8694]]",0
58321,"[[7899,9658],[11304,7088],[9968,11964]]",1
58322,"[[11054,8527],[7126,4907],[12681,2890]]",1
58323,"[[6068,12438],[2858,11317]]",0
58324,"[[10736,8769],[5925,12346],[12465,6541]]",1
58325,"[[9938,6854]]",0
58326,"[[11402,7070],[11808,1600]]",0
58327,"[[7065,11491],[4326,11945]]",1
58328,"[[7545,10959],[7934,9875],[4477,9277]]",0
58329,"[[8006,9831],[9797,5579],[14084,14358]]",1
58330,"[[1911,11794]]",0
58331,"[[6739,12487],[11628,7004],[10364,7904]]",1
58332,"[[5573,9279]]",1
58333,"[[7388,9744],[13400,12508]]",1
58334,"[[6644,11423],[2103,11715]]",0
58335,"[[12161,6519],[9372,2528]]",1
58336,"[[7487,10949],[9344,5638]]",1
58337,"[[7527,9873],[10792,8354],[9442,6175]]",1
58338,"[[11971,6566],[10499,8850]]",1
58339,"[[3055,11200]]",0
58340,"[[7599,9931],[2653,8070],[4466,10004]]",1
58341,"[[6487,12237],[5563,9186]]",0
58342,"[[6049,12517],[3615,9069]]",0
58343,"[[7298,6498]]",0
58344,"[[12324,6703],[8148,6295]]",0
58345,"[[11101,7066],[6809,8629]]",1
58346,"[[5699,12483],[3454,8283],[14240,14155]]",1
58347,"[[12485,6666],[7579,11061],[9408,5348]]",0
58348,"[[10318,4520],[7178,11252],[11602,7727]]",0
58349,"[[11025,8573],[6979,5228],[7522,8306]]",1
58350,"[[11763,7346]]",0
58351,"[[11975,6778],[8026,9835],[4180,11351]]",1
58352,"[[6169,12315],[9173,7522]]",1
58353,"[[12117,1805]]",0
58354,"[[6278,12444],[11391,5865]]",0
58355,"[[6925,11363],[14340,14391],[11364,6786]]",0
58356,"[[6298,12635],[13067,11835]]",0
58357,"[[7603,11248],[3124,12056]]",0
58358,"[[4577,9645],[7284,7167]]",0
58359,"[[6843,9748]]",1
58360,"[[9998,6449]]",0
58361,"[[11124,8702],[6538,12622],[7642,9804]]",1
58362,"[[9201,7453]]",0
58363,"[[11246,6910],[7578,7360],[6361,12251]]",1
58364,"[[10829,8570],[6788,12502],[9541,9084]]",1
58365,"[[10674,8945],[7382,9876],[7533,7202]]",0
58366,"[[12088,3495]]",1
58367,"[[11111,8394],[7267,5164],[6589,12268]]",1
58368,"[[12083,6911],[7062,11363],[12198,9621]]",1
58369,"[[7781,3719],[9666,5395]]",0
58370,"[[7387,9894],[4140,9463],[2869,11762]]",0
58371,"[[11314,1512]]",1
58372,"[[5477,8955]]",1
58373,"[[12150,6643],[11961,2713],[7074,5608]]",1
58374,"[[12557,6342],[9102,13170]]",0
58375,"[[4299,7390]]",1
58376,"[[2421,9050],[6571,12430]]",0
58377,"[[7371,9643],[2264,8573],[6929,8282]]",1
58378,"[[9087,5722]]",1
58379,"[[11944,7213]]",1
58380,"[[10742,2749]]",1
58381,"[[6373,12755],[2439,8605],[11148,8555]]",1
58382,"[[12512,6548],[4696,7035]]",1
58383,"[[6009,12540],[7965,6726]]",0
58384,"[[10796,9007],[4778,7951]]",1
58385,"[[6464,12463],[3392,7330],[6437,8313]]",1
58386,"[[8612,9914]]",1
58387,"[[6531,12421],[9534,7087]]",1
58388,"[[6621,12578],[11362,8283],[10370,5032]]",0
58389,"[[11579,7759]]",0
58390,"[[6585,12305],[3042,10902]]",1
58391,"[[10757,7390],[10545,12458]]",0
58392,"[[3836,11128]]",0
58393,"[[6530,12738],[7474,8614]]",0
58394,"[[7289,10957],[3405,7743],[2734,11435]]",1
58395,"[[11022,4006]]",0
58396,"[[6597,11328],[3358,7121]]",1
58397,"[[6546,12700],[11228,5999]]",1
58398,"[[12462,6575],[8112,10428]]",1
58399,"[[11317,8283],[6377,12471],[11796,1860]]",1
58400,"[[3416,7745],[8284,10247]]",1
58401,"[[6368,12379],[2884,11178]]",0
58402,"[[11068,7618]]",1
58403,"[[5173,8555]]",1
58404,"[[7213,4593],[11145,5128]]",0
58405,"[[11664,6994],[14331,14374]]",0
58406,"[[7211,12165]]",0
58407,"[[11386,6927],[11340,6230]]",0
58408,"[[6348,12705],[10863,5081],[12098,6844],[5328,7907]]",0
58409,"[[3785,7992],[3032,12900]]",1
58410,"[[8072,10106],[11608,6769],[10959,8785]]",1
58411,"[[10860,8742],[11437,8162]]",0
58412,"[[7457,9738],[10996,8499],[11479,6378]]",1
58413,"[[7439,10950],[10894,3672]]",1
58414,"[[8640,9876]]",0
58415,"[[12043,6796],[8492,6339]]",1
58416,"[[11238,6909],[11350,8309],[6962,9755]]",1
58417,"[[5276,9244]]",1
58418,"[[12702,6444],[10648,5336],[12057,13059]]",0
58419,"[[12575,6485],[7113,10991],[14000,14131],[7567,8797]]",1
58420,"[[9813,9038]]",0
58421,"[[7297,11662],[11228,8331],[11106,4254]]",1
58422,"[[11994,6521],[7208,10982],[7105,5323]]",1
58423,"[[6066,12405],[5237,9104]]",0
58424,"[[8329,10196]]",1
58425,"[[10330,8921]]",0
58426,"[[11103,6980],[10674,8850],[8675,10024]]",0
58427,"[[7068,7186],[7761,8296]]",0
58428,"[[2227,11739]]",1
58429,"[[4576,9563],[3665,8177],[10890,8326]]",1
58430,"[[12542,6501],[3020,9590]]",1
58431,"[[8584,10088]]",0
58432,"[[7829,10829],[1206,12229]]",0
58433,"[[10679,8890],[6491,12218],[14066,14019]]",0
58434,"[[9981,6910]]",0
58435,"[[12076,6604],[6683,11395],[2582,12640]]",0
58436,"[[6046,8752]]",1
58437,"[[6238,12546],[11160,4744]]",1
58438,"[[2591,11543]]",0
58439,"[[8048,9941],[11037,4982],[13098,4187]]",0
58440,"[[10547,8828],[11229,4859]]",1
58441,"[[6444,12245],[4473,13810]]",0
58442,"[[9019,9666]]",1
58443,"[[5734,12536],[3434,8362],[12218,10402]]",1
58444,"[[7177,12460]]",0
58445,"[[11831,6571],[7075,7515],[14340,14391]]",1
58446,"[[11448,6378],[5852,9434]]",1
58447,"[[10969,8649],[7949,9682],[6343,12340]]",1
58448,"[[12577,6350],[7142,11069],[12576,11959]]",1
58449,"[[12540,6563],[8832,9182]]",0
58450,"[[6257,8049]]",0
58451,"[[7845,9466],[3563,9459]]",0
58452,"[[11152,8412],[6376,12387],[11209,5945]]",0
58453,"[[4090,9377],[7573,9661]]",0
58454,"[[6133,12400],[11963,9128]]",1
58455,"[[6638,7731]]",0
58456,"[[3961,11513]]",1
58457,"[[3560,8862]]",0
58458,"[[12227,6792],[3709,9872]]",0
58459,"[[2383,8397],[7188,11572]]",1
58460,"[[6208,12307],[8088,7006]]",1
58461,"[[5138,9179]]",0
58462,"[[9659,9048]]",1
58463,"[[10056,6859]]",1
58464,"[[5981,12445],[5369,8711]]",0
58465,"[[6391,12676],[3791,10120]]",1
58466,"[[3734,8289],[6906,7616]]",1
58467,"[[4746,7307]]",1
58468,"[[5889,12648],[11526,7925],[6672,8329]]",0
58469,"[[8326,10258]]",1
58470,"[[8104,10393]]",0
58471,"[[2287,8503],[5303,9560]]",1
58472,"[[12255,6561],[8252,10063]]",1
58473,"[[4336,9458],[11124,6816],[10997,8572]]",0
58474,"[[11220,8350],[11604,6644],[8650,10764]]",1
58475,"[[11085,8585],[5876,10540]]",1
58476,"[[8205,10183]]",0
58477,"[[6347,12460],[6430,8337]]",1
58478,"[[6424,12406],[1276,12116]]",0
58479,"[[11212,7069],[13149,13826]]",0
58480,"[[7689,7115],[9744,5512]]",0
58481,"[[5886,12398],[3615,8707]]",0
58482,"[[12160,6565],[8983,9475]]",1
58483,"[[10576,5321],[6627,9937]]",0
58484,"[[12002,6847],[6312,12164],[2810,12054]]",1
58485,"[[8048,9856],[11221,6015],[8548,13707]]",0
58486,"[[6295,12234],[2409,8371],[10447,12361]]",1
58487,"[[12639,6399],[10125,8681]]",1
58488,"[[11250,8363],[6116,8549]]",0
58489,"[[5951,8792]]",0
58490,"[[5932,12796],[3264,13565]]",0
58491,"[[6470,11442]]",1
58492,"[[8037,10461]]",0
58493,"[[10911,8674],[2027,7611]]",1
58494,"[[7294,10901],[3661,8968]]",0
58495,"[[6454,12480],[11118,4729]]",1
58496,"[[12049,6968],[8044,10634]]",1
58497,"[[6827,12664],[7647,7307],[851,8239]]",1
58498,"[[11270,8413],[4930,8473]]",0
58499,"[[5460,12244]]",1
58500,"[[7951,10207],[7015,4921],[6376,12246]]",0
58501,"[[12474,6529],[9683,5282],[5769,11434]]",0
58502,"[[5845,12608],[6180,8653]]",0
58503,"[[6896,9584]]",0
58504,"[[7337,6280]]",0
58505,"[[7284,12541]]",0
58506,"[[7935,9767],[1839,12448],[10018,5469]]",0
58507,"[[7770,10575]]",1
58508,"[[9643,9404]]",0
58509,"[[12521,6457],[7179,11038],[6765,13126]]",0
58510,"[[10883,8493],[12486,6354],[8068,9914]]",0
58511,"[[6897,12731],[14340,14391],[11416,6530]]",0
58512,"[[5834,12466],[11732,6951],[8134,10100]]",0
